2026/08/24 00:56:53 [error] 510#510: *2436281 open() "/data/letsencrypt-acme-challenge/.well-known/acme-challenge/mariju.php" failed (2: No such file or directory), client: 20.127.136.245, server: incus.calpolynglab.com, request: "GET /.well-known/acme-challenge/mariju.php HTTP/1.1", host: "incus.calpolynglab.com"
2026/08/24 01:01:42 [error] 510#510: *2436352 open() "/data/letsencrypt-acme-challenge/.well-known/acme-challenge/mariju.php" failed (2: No such file or directory), client: 20.127.136.245, server: incus.calpolynglab.com, request: "GET /.well-known/acme-challenge/mariju.php HTTP/1.1", host: "incus.calpolynglab.com"
2026/08/24 03:18:11 [warn] 510#510: *2457696 a client request body is buffered to a temporary file /tmp/nginx/body/7/67/0001202677, client: 165.22.35.3, server: incus.calpolynglab.com, request: "POST / HTTP/1.1", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/"
2026/08/24 03:21:58 [warn] 556#556: *2476071 using uninitialized "server" variable while logging request, client: 85.204.70.96, server: incus.calpolynglab.com
2026/08/24 11:37:12 [warn] 579#579: *2748486 a client request body is buffered to a temporary file /tmp/nginx/body/6/88/0001344886, client: 157.245.66.179, server: incus.calpolynglab.com, request: "POST / HTTP/1.1", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/"
2026/08/24 14:09:38 [warn] 578#578: *2940439 a client request body is buffered to a temporary file /tmp/nginx/body/5/22/0001439225, client: 188.166.68.82, server: incus.calpolynglab.com, request: "POST / HTTP/1.1", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/"
2026/08/25 02:11:34 [warn] 676#676: *3902793 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/8/16/0001911168 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/metadata/configuration HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/metadata/configuration", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/project/infra/network/guacd"
2026/08/25 02:14:15 [warn] 676#676: *3902793 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/9/16/0001911169 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/metadata/configuration HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/metadata/configuration", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/project/infra/network/guacd"
2026/08/25 02:15:07 [warn] 676#676: *3902793 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/0/17/0001911170 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/metadata/configuration HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/metadata/configuration", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/project/bdebruhl/network/csc-4212"
2026/08/25 02:20:01 [warn] 679#679: *3903235 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/1/17/0001911171 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/metadata/configuration HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/metadata/configuration", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/project/infra/network/guacd"
2026/08/25 02:25:41 [warn] 678#678: *3903458 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/2/17/0001911172 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/metadata/configuration HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/metadata/configuration", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/project/infra/network/guacd"
2026/08/25 02:28:20 [warn] 677#677: *3922461 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/5/48/0001920485 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/metadata/configuration HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/metadata/configuration", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/project/infra/network/guacamole"
2026/08/25 02:28:24 [warn] 677#677: *3922461 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/6/48/0001920486 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/metadata/configuration HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/metadata/configuration", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/project/infra/network/guacd"
2026/08/25 02:28:31 [warn] 677#677: *3922461 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/7/48/0001920487 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/metadata/configuration HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/metadata/configuration", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/project/infra/network/guacamole"
2026/08/25 02:29:06 [warn] 677#677: *3922461 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/0/49/0001920490 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/instances?recursion=2&filter=name+eq+%28%5E%24%7C%5E.*%29&project=infra HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/instances?recursion=2&filter=name+eq+%28%5E%24%7C%5E.*%29&project=infra", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/project/infra/instances"
2026/08/25 02:29:06 [warn] 677#677: *3922461 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/1/49/0001920491 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/instances?recursion=2&filter=name+eq+%28%5E%24%7C%5E.*%29&project=infra HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/instances?recursion=2&filter=name+eq+%28%5E%24%7C%5E.*%29&project=infra", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/project/infra/instances"
2026/08/25 02:40:33 [warn] 676#676: *3923429 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/3/55/0001920553 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/metadata/configuration HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/metadata/configuration", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/project/infra/network/guacd"
2026/08/25 03:09:12 [warn] 677#677: *4001266 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/7/67/0001958677 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/metadata/configuration HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/metadata/configuration", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/project/default/network/UPLINK_infra"
2026/08/25 03:09:55 [warn] 679#679: *4021751 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/9/85/0001968859 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/metadata/configuration HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/metadata/configuration", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/project/default/network/UPLINK_bdebruhl"
2026/08/25 03:20:12 [warn] 708#708: *4037915 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/2/75/0001976752 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/metadata/configuration HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/metadata/configuration", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/project/default/network/UPLINK_bdebruhl"
2026/08/25 03:21:41 [warn] 708#708: *4037915 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/3/75/0001976753 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/metadata/configuration HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/metadata/configuration", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/project/default/network/UPLINK_bdebruhl"
2026/08/25 03:21:48 [warn] 708#708: *4037915 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/4/75/0001976754 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/metadata/configuration HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/metadata/configuration", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/project/infra/network/guacd"
2026/08/25 03:37:06 [warn] 243#243: *21781 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/8/81/0000010818 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/metadata/configuration HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/metadata/configuration", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/project/infra/network/guacd"
2026/08/25 03:50:20 [warn] 246#246: *39190 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/5/27/0000019275 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/metadata/configuration HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/metadata/configuration", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/project/infra/network/guacd"
2026/08/25 03:56:49 [warn] 245#245: *39381 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/8/27/0000019278 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/metadata/configuration HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/metadata/configuration", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/project/infra/instances/create?panel=create-network-device"
2026/08/25 04:03:34 [warn] 243#243: *39982 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/0/28/0000019280 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/metadata/configuration HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/metadata/configuration", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/project/infra/network/guacd"
2026/08/25 04:07:36 [warn] 246#246: *41991 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/8/02/0000020028 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/metadata/configuration HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/metadata/configuration", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/project/infra/network/guacd"
2026/08/25 04:10:25 [warn] 246#246: *41991 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/4/03/0000020034 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/resources?target=supermicro HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/resources?target=supermicro", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/cluster/members"
2026/08/25 04:10:25 [warn] 246#246: *41991 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/5/03/0000020035 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/resources?target=r620 HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/resources?target=r620", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/cluster/members"
2026/08/25 04:10:25 [warn] 246#246: *41991 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/6/03/0000020036 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/resources?target=gigabyte HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/resources?target=gigabyte", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/cluster/members"
2026/08/25 04:10:25 [warn] 246#246: *41991 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/7/03/0000020037 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/resources?target=supermicro HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/resources?target=supermicro", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/cluster/members"
2026/08/25 04:10:25 [warn] 246#246: *41991 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/8/03/0000020038 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/resources?target=r620 HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/resources?target=r620", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/cluster/members"
2026/08/25 04:10:28 [warn] 246#246: *41991 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/9/03/0000020039 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/resources?target=r620 HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/resources?target=r620", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/cluster/members"
2026/08/25 04:10:28 [warn] 246#246: *41991 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/0/04/0000020040 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/resources?target=r620 HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/resources?target=r620", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/cluster/members"
2026/08/25 04:19:18 [warn] 245#245: *42809 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/1/04/0000020041 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/metadata/configuration HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/metadata/configuration", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/project/infra/network/guacamole"
2026/08/25 04:27:11 [warn] 246#246: *43679 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/5/04/0000020045 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/metadata/configuration HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/metadata/configuration", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/project/default/network/UPLINK_bdebruhl"
2026/08/25 04:34:20 [warn] 245#245: *62798 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/0/36/0000029360 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/metadata/configuration HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/metadata/configuration", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/project/bdebruhl/network/csc-4212"
2026/08/25 04:35:41 [warn] 243#243: *85957 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/2/84/0000040842 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/metadata/configuration HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/metadata/configuration", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/project/default/network/UPLINK_bdebruhl"
2026/08/25 04:38:36 [warn] 243#243: *86136 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/6/58/0000041586 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/resources?target=gigabyte HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/resources?target=gigabyte", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/cluster/members"
2026/08/25 04:38:42 [warn] 243#243: *86136 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/7/58/0000041587 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/resources?target=supermicro HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/resources?target=supermicro", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/cluster/members"
2026/08/25 04:38:42 [warn] 243#243: *86136 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/8/58/0000041588 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/resources?target=r620 HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/resources?target=r620", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/cluster/members"
2026/08/25 04:38:42 [warn] 243#243: *86136 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/9/58/0000041589 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/resources?target=gigabyte HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/resources?target=gigabyte", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/cluster/members"
2026/08/25 04:38:42 [warn] 243#243: *86136 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/0/59/0000041590 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/resources?target=supermicro HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/resources?target=supermicro", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/cluster/members"
2026/08/25 04:38:42 [warn] 243#243: *86136 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/1/59/0000041591 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/resources?target=r620 HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/resources?target=r620", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/cluster/members"
2026/08/25 04:38:47 [warn] 243#243: *86136 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/2/59/0000041592 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/resources?target=gigabyte HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/resources?target=gigabyte", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/cluster/members"
2026/08/25 05:12:23 [warn] 245#245: *163567 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/9/05/0000079059 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/resources?target=gigabyte HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/resources?target=gigabyte", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/cluster/members"
2026/08/25 05:22:58 [warn] 243#243: *164154 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/0/06/0000079060 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/resources?target=gigabyte HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/resources?target=gigabyte", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/cluster/members"
2026/08/25 05:31:06 [warn] 244#244: *164819 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/0/07/0000079070 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/resources?target=gigabyte HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/resources?target=gigabyte", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/cluster/members"
2026/08/25 05:31:13 [warn] 244#244: *164819 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/1/07/0000079071 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/resources?target=supermicro HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/resources?target=supermicro", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/cluster/members"
2026/08/25 05:31:13 [warn] 244#244: *164819 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/2/07/0000079072 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/resources?target=r620 HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/resources?target=r620", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/cluster/members"
2026/08/25 05:43:59 [warn] 308#308: *330 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/6/02/0000000026 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/resources?target=supermicro HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/resources?target=supermicro", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/cluster/members"
2026/08/25 05:44:01 [warn] 308#308: *330 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/7/02/0000000027 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/resources?target=gigabyte HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/resources?target=gigabyte", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/cluster/members"
2026/08/25 05:44:05 [warn] 328#328: *404 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/8/02/0000000028 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/resources?target=gigabyte HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/resources?target=gigabyte", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/cluster/members"
2026/08/25 05:44:05 [warn] 328#328: *404 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/9/02/0000000029 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/resources?target=supermicro HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/resources?target=supermicro", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/cluster/members"
2026/08/25 05:44:05 [warn] 328#328: *404 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/0/03/0000000030 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/resources?target=r620 HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/resources?target=r620", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/cluster/members"
2026/08/25 05:44:05 [warn] 328#328: *404 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/1/03/0000000031 while reading upstream, client: 198.188.156.189, server: incus.calpolynglab.com, request: "GET /1.0/resources?target=gigabyte HTTP/2.0", upstream: "https://5.0.0.100:8443/1.0/resources?target=gigabyte", host: "incus.calpolynglab.com", referrer: "https://incus.calpolynglab.com/ui/cluster/members"
